ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Consumer
2025-07-24,1173.4039091692334,1730.6881481528021,2428.15660040649,1173.4039091692334,1173.4039091692334,901.2149495606791,901.2149495606791,901.2149495606791,373.6845395302288,373.6845395302288,373.6845395302288,527.5304100304502,527.5304100304502,527.5304100304502,0.0,0.0,0.0,2074.6188587299125,Consumer 3
2025-07-25,1184.9218315393557,1669.1257087504216,2360.6838765669045,1184.9218315393557,1184.9218315393557,823.0827305658884,823.0827305658884,823.0827305658884,305.4827162828336,305.4827162828336,305.4827162828336,517.6000142830549,517.6000142830549,517.6000142830549,0.0,0.0,0.0,2008.004562105244,Consumer 3
2025-07-26,1196.4397538757266,364.7285931922033,1044.4611543631272,1196.4397538757266,1196.4397538757266,-499.26547318904176,-499.26547318904176,-499.26547318904176,-1006.1280928349981,-1006.1280928349981,-1006.1280928349981,506.8626196459563,506.8626196459563,506.8626196459563,0.0,0.0,0.0,697.1742806866848,Consumer 3
2025-07-27,1207.9576762120978,293.79428963102504,979.3742377670088,1207.9576762120978,1207.9576762120978,-577.3543134912477,-577.3543134912477,-577.3543134912477,-1072.776820467759,-1072.776820467759,-1072.776820467759,495.42250697651133,495.42250697651133,495.42250697651133,0.0,0.0,0.0,630.6033627208501,Consumer 3
2025-07-28,1219.4755985484687,1954.6004172970254,2627.548499115633,1219.4755985484687,1219.4755985484687,1078.5469024114177,1078.5469024114177,1078.5469024114177,595.1990976705547,595.1990976705547,595.1990976705547,483.34780474086295,483.34780474086295,483.34780474086295,0.0,0.0,0.0,2298.022500959886,Consumer 3
2025-07-29,1230.9935208848399,1751.3787657651983,2466.3486110379768,1230.9935208848399,1230.9935208848399,873.9909702970676,873.9909702970676,873.9909702970676,403.323096798021,403.323096798021,403.323096798021,470.66787349904666,470.66787349904666,470.66787349904666,0.0,0.0,0.0,2104.9844911819073,Consumer 3
2025-07-30,1242.511443324832,1778.7699034461043,2437.8933004808146,1242.511443324832,1242.511443324832,858.588109639973,858.588109639973,858.588109639973,401.21546301245615,401.21546301245615,401.21546301245615,457.37264662751693,457.37264662751693,457.37264662751693,0.0,0.0,0.0,2101.0995529648053,Consumer 3
2025-07-31,1254.0293657648244,1721.4022734606658,2421.5385941383965,1254.0293657648244,1254.0293657648244,817.0984655454821,817.0984655454821,817.0984655454821,373.6845395319504,373.6845395319504,373.6845395319504,443.4139260135317,443.4139260135317,443.4139260135317,0.0,0.0,0.0,2071.1278313103066,Consumer 3
2025-08-01,1265.5472882048166,1657.8615675630938,2333.2890370742884,1265.5472882048166,1265.5472882048166,734.1912768483265,734.1912768483265,734.1912768483265,305.48271628324096,305.48271628324096,305.48271628324096,428.7085605650856,428.7085605650856,428.7085605650856,0.0,0.0,0.0,1999.7385650531432,Consumer 3
2025-08-02,1277.0652107482551,302.55391451647097,1031.3206260801398,1277.0652107482551,1277.0652107482551,-592.9847253044993,-592.9847253044993,-592.9847253044993,-1006.1280928353406,-1006.1280928353406,-1006.1280928353406,413.1433675308413,413.1433675308413,413.1433675308413,0.0,0.0,0.0,684.0804854437558,Consumer 3
2025-08-03,1288.583133291694,266.9651198010127,974.4771893526081,1288.583133291694,1288.583133291694,-676.1952264275441,-676.1952264275441,-676.1952264275441,-1072.7768204659014,-1072.7768204659014,-1072.7768204659014,396.58159403835754,396.58159403835754,396.58159403835754,0.0,0.0,0.0,612.3879068641498,Consumer 3
2025-08-04,1300.1010558351322,1952.9520667744473,2621.964582896951,1300.1010558351322,1300.1010558351322,974.0697586311682,974.0697586311682,974.0697586311682,595.199097670698,595.199097670698,595.199097670698,378.87066096047,378.87066096047,378.87066096047,0.0,0.0,0.0,2274.1708144663003,Consumer 3
2025-08-05,1311.6189783785705,1717.7868521843304,2407.0272433166297,1311.6189783785705,1311.6189783785705,763.1739817978292,763.1739817978292,763.1739817978292,403.32309679764046,403.32309679764046,403.32309679764046,359.85088500018884,359.85088500018884,359.85088500018884,0.0,0.0,0.0,2074.7929601764,Consumer 3
2025-08-06,1323.1369010214382,1711.2005225525306,2397.7661811978737,1323.1369010214382,1323.1369010214382,740.5803022536309,740.5803022536309,740.5803022536309,401.21546301286816,401.21546301286816,401.21546301286816,339.3648392407627,339.3648392407627,339.3648392407627,0.0,0.0,0.0,2063.717203275069,Consumer 3
2025-08-07,1334.654823664306,1690.0100596496889,2377.2121366618985,1334.654823664306,1334.654823664306,690.951528005524,690.951528005524,690.951528005524,373.68453953131984,373.68453953131984,373.68453953131984,317.2669884742042,317.2669884742042,317.2669884742042,0.0,0.0,0.0,2025.60635166983,Consumer 3
2025-08-08,1346.1727463071736,1602.1136402518678,2282.687598974849,1346.1727463071736,1346.1727463071736,598.9159404633539,598.9159404633539,598.9159404633539,305.4827162864156,305.4827162864156,305.4827162864156,293.4332241769383,293.4332241769383,293.4332241769383,0.0,0.0,0.0,1945.0886867705276,Consumer 3
2025-08-09,1357.6906689500413,278.3481555489042,952.5211651638231,1357.6906689500413,1357.6906689500413,-738.3581674401746,-738.3581674401746,-738.3581674401746,-1006.1280928356832,-1006.1280928356832,-1006.1280928356832,267.76992539550855,267.76992539550855,267.76992539550855,0.0,0.0,0.0,619.3325015098667,Consumer 3
2025-08-10,1369.2085914279173,165.9423257842433,916.3193440754567,1369.2085914279173,1369.2085914279173,-832.5546344618982,-832.5546344618982,-832.5546344618982,-1072.7768204667261,-1072.7768204667261,-1072.7768204667261,240.22218600482788,240.22218600482788,240.22218600482788,0.0,0.0,0.0,536.6539569660191,Consumer 3
2025-08-11,1380.7265139057934,1860.183080305086,2544.1428326061427,1380.7265139057934,1380.7265139057934,805.9799729953711,805.9799729953711,805.9799729953711,595.199097672477,595.199097672477,595.199097672477,210.78087532289416,210.78087532289416,210.78087532289416,0.0,0.0,0.0,2186.7064869011647,Consumer 3
2025-08-12,1392.2444363836692,1653.2012546097717,2335.8110186126773,1392.2444363836692,1392.2444363836692,582.8113338703644,582.8113338703644,582.8113338703644,403.32309679739217,403.32309679739217,403.32309679739217,179.48823707297228,179.48823707297228,179.48823707297228,0.0,0.0,0.0,1975.0557702540336,Consumer 3
2025-08-13,1403.7623588615447,1616.692586386761,2287.465526988514,1403.7623588615447,1403.7623588615447,547.6572429412033,547.6572429412033,547.6572429412033,401.21546301289555,401.21546301289555,401.21546301289555,146.4417799283078,146.4417799283078,146.4417799283078,0.0,0.0,0.0,1951.419601802748,Consumer 3
2025-08-14,1415.2802812790817,1549.9133881106711,2226.7930441930757,1415.2802812790817,1415.2802812790817,485.4808093499674,485.4808093499674,485.4808093499674,373.6845395306892,373.6845395306892,373.6845395306892,111.79626981927808,111.79626981927808,111.79626981927808,0.0,0.0,0.0,1900.761090629049,Consumer 3
2025-08-15,1426.7982036966189,1457.62547646812,2157.6496539922505,1426.7982036966189,1426.7982036966189,381.2464142545676,381.2464142545676,381.2464142545676,305.482716286823,305.482716286823,305.482716286823,75.76369796774465,75.76369796774465,75.76369796774465,0.0,0.0,0.0,1808.0446179511864,Consumer 3
2025-08-16,1438.3161261141558,100.97460488687058,821.2697425234354,1438.3161261141558,1438.3161261141558,-967.5169256405514,-967.5169256405514,-967.5169256405514,-1006.1280928321346,-1006.1280928321346,-1006.1280928321346,38.6111671915832,38.6111671915832,38.6111671915832,0.0,0.0,0.0,470.7992004736044,Consumer 3
2025-08-17,1449.8340485316926,41.80141200010711,750.2835259624418,1449.8340485316926,1449.8340485316926,-1072.1201102973687,-1072.1201102973687,-1072.1201102973687,-1072.7768204648687,-1072.7768204648687,-1072.7768204648687,0.6567101674999771,0.6567101674999771,0.6567101674999771,0.0,0.0,0.0,377.7139382343239,Consumer 3
2025-08-18,1461.3519709068737,1696.7324433872927,2394.117659466596,1461.3519709068737,1461.3519709068737,557.4622224144741,557.4622224144741,557.4622224144741,595.1990976726202,595.1990976726202,595.1990976726202,-37.73687525814608,-37.73687525814608,-37.73687525814608,0.0,0.0,0.0,2018.8141933213478,Consumer 3
2025-08-19,1472.8698932820555,1472.0890209926577,2150.915202160192,1472.8698932820555,1472.8698932820555,327.1530775070687,327.1530775070687,327.1530775070687,403.32309679894155,403.32309679894155,403.32309679894155,-76.17001929187285,-76.17001929187285,-76.17001929187285,0.0,0.0,0.0,1800.0229707891242,Consumer 3
2025-08-20,1484.3878156572366,1421.5149110061252,2128.892056315865,1484.3878156572366,1484.3878156572366,286.9994804786429,286.9994804786429,286.9994804786429,401.2154630133076,401.2154630133076,401.2154630133076,-114.21598253466468,-114.21598253466468,-114.21598253466468,0.0,0.0,0.0,1771.3872961358795,Consumer 3
2025-08-21,1495.9057380324182,1359.266881713667,2078.724090003566,1495.9057380324182,1495.9057380324182,222.25275001484192,222.25275001484192,222.25275001484192,373.68453953241084,373.68453953241084,373.68453953241084,-151.43178951756892,-151.43178951756892,-151.43178951756892,0.0,0.0,0.0,1718.15848804726,Consumer 3
2025-08-22,1507.4236583907573,1304.9887119617658,1998.7376501885274,1507.4236583907573,1507.4236583907573,118.11255086645774,118.11255086645774,118.11255086645774,305.48271628415023,305.48271628415023,305.48271628415023,-187.3701654176925,-187.3701654176925,-187.3701654176925,0.0,0.0,0.0,1625.536209257215,Consumer 3
2025-08-23,1518.9415787490966,-33.48997144680322,659.0427509455451,1518.9415787490966,1518.9415787490966,-1227.7202008026738,-1227.7202008026738,-1227.7202008026738,-1006.1280928324771,-1006.1280928324771,-1006.1280928324771,-221.5921079701968,-221.5921079701968,-221.5921079701968,0.0,0.0,0.0,291.22137794642276,Consumer 3
2025-08-24,1530.459499107436,-151.7630223190199,545.7296811250421,1530.459499107436,1530.459499107436,-1326.4565185750025,-1326.4565185750025,-1326.4565185750025,-1072.7768204688778,-1072.7768204688778,-1072.7768204688778,-253.67969810612493,-253.67969810612493,-253.67969810612493,0.0,0.0,0.0,204.0029805324334,Consumer 3
2025-08-25,1541.9774202289657,1504.189899414302,2225.5957454865793,1541.9774202289657,1541.9774202289657,311.9503607997338,311.9503607997338,311.9503607997338,595.1990976727636,595.1990976727636,595.1990976727636,-283.24873687302977,-283.24873687302977,-283.24873687302977,0.0,0.0,0.0,1853.9277810286994,Consumer 3
2025-08-26,1553.4953413504954,1304.8845075956108,2008.3163025660913,1553.4953413504954,1553.4953413504954,93.36230343053506,93.36230343053506,93.36230343053506,403.32309679856104,403.32309679856104,403.32309679856104,-309.9607933680259,-309.9607933680259,-309.9607933680259,0.0,0.0,0.0,1646.8576447810306,Consumer 3
2025-08-27,1565.013262472025,1285.0270533504772,1984.963932890594,1565.013262472025,1565.013262472025,67.68120407004717,67.68120407004717,67.68120407004717,401.21546301314044,401.21546301314044,401.21546301314044,-333.5342589430932,-333.5342589430932,-333.5342589430932,0.0,0.0,0.0,1632.6944665420722,Consumer 3
2025-08-28,1576.531183593555,1239.6889092060392,1939.1463465333504,1576.531183593555,1576.531183593555,19.930512887610128,19.930512887610128,19.930512887610128,373.6845395317803,373.6845395317803,373.6845395317803,-353.75402664417015,-353.75402664417015,-353.75402664417015,0.0,0.0,0.0,1596.461696481165,Consumer 3
2025-08-29,1588.0491049034574,1168.9895575640085,1845.5269948036948,1588.0491049034574,1588.0491049034574,-64.99673480987938,-64.99673480987938,-64.99673480987938,305.48271628455774,305.48271628455774,305.48271628455774,-370.4794510944371,-370.4794510944371,-370.4794510944371,0.0,0.0,0.0,1523.052370093578,Consumer 3
2025-08-30,1599.5670262133604,-112.71145919545211,587.2138807330979,1599.5670262133604,1599.5670262133604,-1389.7783846600694,-1389.7783846600694,-1389.7783846600694,-1006.1280928328196,-1006.1280928328196,-1006.1280928328196,-383.65029182724953,-383.65029182724953,-383.65029182724953,0.0,0.0,0.0,209.78864155329097,Consumer 3
2025-08-31,1611.084947523263,-209.19284589862508,486.10455892914644,1611.084947523263,1611.084947523263,-1466.0672214867234,-1466.0672214867234,-1466.0672214867234,-1072.7768204670201,-1072.7768204670201,-1072.7768204670201,-393.2904010197036,-393.2904010197036,-393.2904010197036,0.0,0.0,0.0,145.01772603653967,Consumer 3
2025-09-01,1622.6028688331655,1443.8318309343829,2169.5618639991803,1622.6028688331655,1622.6028688331655,195.6901146939423,195.6901146939423,195.6901146939423,595.1990976745424,595.1990976745424,595.1990976745424,-399.50898298060014,-399.50898298060014,-399.50898298060014,0.0,0.0,0.0,1818.292983527108,Consumer 3
2025-09-02,1634.119638116403,1278.358942091664,1998.808463696586,1634.119638116403,1634.119638116403,0.8237711912801583,0.8237711912801583,0.8237711912801583,403.3230967980481,403.3230967980481,403.3230967980481,-402.49932560676797,-402.49932560676797,-402.49932560676797,0.0,0.0,0.0,1634.9434093076832,Consumer 3
2025-09-03,1645.63640739964,1305.3207079178476,1998.39158638093,1645.63640739964,1645.63640739964,-1.3195181264667015,-1.3195181264667015,-1.3195181264667015,401.21546301297315,401.21546301297315,401.21546301297315,-402.5349811394399,-402.5349811394399,-402.5349811394399,0.0,0.0,0.0,1644.3168892731733,Consumer 3
2025-09-04,1657.153176682877,1278.4294614698792,1974.57138830671,1657.153176682877,1657.153176682877,-26.278913041560415,-26.278913041560415,-26.278913041560415,373.6845395307959,373.6845395307959,373.6845395307959,-399.9634525723563,-399.9634525723563,-399.9634525723563,0.0,0.0,0.0,1630.8742636413167,Consumer 3
2025-09-05,1668.6699459661143,1233.8834548661257,1902.4310145419208,1668.6699459661143,1668.6699459661143,-89.71480426357289,-89.71480426357289,-89.71480426357289,305.48271628496497,305.48271628496497,305.48271628496497,-395.19752054853785,-395.19752054853785,-395.19752054853785,0.0,0.0,0.0,1578.9551417025414,Consumer 3
2025-09-06,1680.1867152239115,-65.5968164538391,631.1583105955918,1680.1867152239115,1680.1867152239115,-1394.8325139250503,-1394.8325139250503,-1394.8325139250503,-1006.1280928347612,-1006.1280928347612,-1006.1280928347612,-388.70442109028903,-388.70442109028903,-388.70442109028903,0.0,0.0,0.0,285.3542012988612,Consumer 3
2025-09-07,1691.703484481709,-109.27311910570046,605.9415480529746,1691.703484481709,1691.703484481709,-1453.769975140223,-1453.769975140223,-1453.769975140223,-1072.776820466504,-1072.776820466504,-1072.776820466504,-380.9931546737193,-380.9931546737193,-380.9931546737193,0.0,0.0,0.0,237.9335093414859,Consumer 3
2025-09-08,1703.2202537395071,1555.8954297854395,2284.2683137191343,1703.2202537395071,1703.2202537395071,222.59882792745785,222.59882792745785,222.59882792745785,595.1990976746857,595.1990976746857,595.1990976746857,-372.6002697472279,-372.6002697472279,-372.6002697472279,0.0,0.0,0.0,1925.819081666965,Consumer 3
2025-09-09,1714.7370229973046,1415.7572482735707,2119.569646931272,1714.7370229973046,1714.7370229973046,39.24858000257809,39.24858000257809,39.24858000257809,403.32309679972974,403.32309679972974,403.32309679972974,-364.0745167971517,-364.0745167971517,-364.0745167971517,0.0,0.0,0.0,1753.9856029998828,Consumer 3
2025-09-10,1726.2537922551019,1418.8466848151527,2133.4443052897795,1726.2537922551019,1726.2537922551019,45.25465227776584,45.25465227776584,45.25465227776584,401.21546301280597,401.21546301280597,401.21546301280597,-355.9608107350402,-355.9608107350402,-355.9608107350402,0.0,0.0,0.0,1771.5084445328678,Consumer 3
2025-09-11,1737.7705615128993,1423.5024614299175,2112.95190495612,1737.7705615128993,1737.7705615128993,24.900571211386,24.900571211386,24.900571211386,373.6845395301653,373.6845395301653,373.6845395301653,-348.78396831877933,-348.78396831877933,-348.78396831877933,0.0,0.0,0.0,1762.6711327242854,Consumer 3
2025-09-12,1749.287330770697,1379.4399580633915,2021.5039608805757,1749.287330770697,1749.287330770697,-37.549986193125704,-37.549986193125704,-37.549986193125704,305.4827162865996,305.4827162865996,305.4827162865996,-343.03270247972534,-343.03270247972534,-343.03270247972534,0.0,0.0,0.0,1711.7373445775713,Consumer 3
2025-09-13,1760.8041000284945,64.88232221284558,764.3632727052808,1760.8041000284945,1760.8041000284945,-1345.2724490290752,-1345.2724490290752,-1345.2724490290752,-1006.1280928335049,-1006.1280928335049,-1006.1280928335049,-339.1443561955705,-339.1443561955705,-339.1443561955705,0.0,0.0,0.0,415.5316509994193,Consumer 3
2025-09-14,1772.3208692862922,-24.111476535279323,710.0736626289753,1772.3208692862922,1772.3208692862922,-1410.2676651936538,-1410.2676651936538,-1410.2676651936538,-1072.7768204659874,-1072.7768204659874,-1072.7768204659874,-337.4908447276665,-337.4908447276665,-337.4908447276665,0.0,0.0,0.0,362.05320409263845,Consumer 3
2025-09-15,1783.8376385440897,1711.219832518502,2399.8337562368883,1783.8376385440897,1783.8376385440897,256.8328507960752,256.8328507960752,256.8328507960752,595.1990976713789,595.1990976713789,595.1990976713789,-338.3662468753037,-338.3662468753037,-338.3662468753037,0.0,0.0,0.0,2040.670489340165,Consumer 3
2025-09-16,1795.3544078018872,1499.5924427097523,2187.2144599702187,1795.3544078018872,1795.3544078018872,61.346652714479724,61.346652714479724,61.346652714479724,403.3230967993493,403.3230967993493,403.3230967993493,-341.97644408486957,-341.97644408486957,-341.97644408486957,0.0,0.0,0.0,1856.7010605163669,Consumer 3
2025-09-17,1806.8711770596847,1490.3905529394167,2208.7763265592716,1806.8711770596847,1806.8711770596847,52.78431113402006,52.78431113402006,52.78431113402006,401.215463013218,401.215463013218,401.215463013218,-348.43115187919796,-348.43115187919796,-348.43115187919796,0.0,0.0,0.0,1859.6554881937047,Consumer 3
2025-09-18,1818.3879463174821,1464.7118487994956,2167.5935640288512,1818.3879463174821,1818.3879463174821,15.945916888064781,15.945916888064781,15.945916888064781,373.6845395307108,373.6845395307108,373.6845395307108,-357.7386226426461,-357.7386226426461,-357.7386226426461,0.0,0.0,0.0,1834.333863205547,Consumer 3
2025-09-19,1829.90471557528,1440.379741575754,2108.113134475459,1829.90471557528,1829.90471557528,-64.32050786102211,-64.32050786102211,-64.32050786102211,305.48271628700695,305.48271628700695,305.48271628700695,-369.8032241480291,-369.8032241480291,-369.8032241480291,0.0,0.0,0.0,1765.584207714258,Consumer 3
2025-09-20,1841.4214848330776,98.67573794746446,792.2892309845629,1841.4214848330776,1841.4214848330776,-1390.5541093011202,-1390.5541093011202,-1390.5541093011202,-1006.128092831555,-1006.128092831555,-1006.128092831555,-384.4260164695653,-384.4260164695653,-384.4260164695653,0.0,0.0,0.0,450.86737553195735,Consumer 3
2025-09-21,1852.938254090875,8.010586678466202,720.8183054170703,1852.938254090875,1852.938254090875,-1474.0851839304528,-1474.0851839304528,-1474.0851839304528,-1072.776820465471,-1072.776820465471,-1072.776820465471,-401.30836346498154,-401.30836346498154,-401.30836346498154,0.0,0.0,0.0,378.85307016042225,Consumer 3
2025-09-22,1864.4550233486725,1697.8273904529294,2393.2815112610797,1864.4550233486725,1864.4550233486725,175.14057132395692,175.14057132395692,175.14057132395692,595.1990976715222,595.1990976715222,595.1990976715222,-420.05852634756525,-420.05852634756525,-420.05852634756525,0.0,0.0,0.0,2039.5955946726294,Consumer 3
2025-09-23,1875.97179260647,1500.6874678203992,2163.109254307284,1875.97179260647,1875.97179260647,-36.87800182499027,-36.87800182499027,-36.87800182499027,403.32309679910117,403.32309679910117,403.32309679910117,-440.2010986240914,-440.2010986240914,-440.2010986240914,0.0,0.0,0.0,1839.0937907814798,Consumer 3
2025-09-24,1887.488561864268,1470.5333059000507,2188.751735759042,1887.488561864268,1887.488561864268,-59.97359346286768,-59.97359346286768,-59.97359346286768,401.2154630124717,401.2154630124717,401.2154630124717,-461.1890564753393,-461.1890564753393,-461.1890564753393,0.0,0.0,0.0,1827.5149684014002,Consumer 3
2025-09-25,1899.0053311220654,1428.1875029317273,2147.9968432607384,1899.0053311220654,1899.0053311220654,-108.73357951930173,-108.73357951930173,-108.73357951930173,373.6845395312564,373.6845395312564,373.6845395312564,-482.4181190505581,-482.4181190505581,-482.4181190505581,0.0,0.0,0.0,1790.2717516027637,Consumer 3
2025-09-26,1910.5221003798629,1352.4375549034587,2067.0223803252175,1910.5221003798629,1910.5221003798629,-197.76032527516847,-197.76032527516847,-197.76032527516847,305.4827162843343,305.4827162843343,305.4827162843343,-503.24304155950273,-503.24304155950273,-503.24304155950273,0.0,0.0,0.0,1712.7617751046944,Consumer 3
2025-09-27,1922.0388696376604,44.16159350861245,753.5158842392866,1922.0388696376604,1922.0388696376604,-1529.1234954912836,-1529.1234954912836,-1529.1234954912836,-1006.1280928318977,-1006.1280928318977,-1006.1280928318977,-522.9954026593862,-522.9954026593862,-522.9954026593862,0.0,0.0,0.0,392.91537414637673,Consumer 3
2025-09-28,1933.5556388954583,-54.973299452706236,667.9690004422215,1933.5556388954583,1933.5556388954583,-1613.779218830711,-1613.779218830711,-1613.779218830711,-1072.7768204636136,-1072.7768204636136,-1072.7768204636136,-541.0023983670975,-541.0023983670975,-541.0023983670975,0.0,0.0,0.0,319.7764200647473,Consumer 3
2025-09-29,1945.0724081532558,1633.0871490928075,2336.7222378330152,1945.0724081532558,1945.0724081532558,38.592978526871335,38.592978526871335,38.592978526871335,595.199097673301,595.199097673301,595.199097673301,-556.6061191464297,-556.6061191464297,-556.6061191464297,0.0,0.0,0.0,1983.665386680127,Consumer 3
2025-09-30,1956.5891774110532,1430.5606690563359,2110.5508008497795,1956.5891774110532,1956.5891774110532,-165.85966929508285,-165.85966929508285,-165.85966929508285,403.3230967988529,403.3230967988529,403.3230967988529,-569.1827660939357,-569.1827660939357,-569.1827660939357,0.0,0.0,0.0,1790.7295081159705,Consumer 3
2025-10-01,1968.1059466688507,1469.7474805433076,2146.1492675988516,1968.105944388639,1968.1059474396845,-176.94579401904787,-176.94579401904787,-176.94579401904787,401.21546301307836,401.21546301307836,401.21546301307836,-578.1612570321262,-578.1612570321262,-578.1612570321262,0.0,0.0,0.0,1791.160152649803,Consumer 3
2025-10-02,1979.6227159266482,1410.682865939506,2113.0803556670444,1979.62268732196,1979.6227353446134,-209.35614456645152,-209.35614456645152,-209.35614456645152,373.6845395318018,373.6845395318018,373.6845395318018,-583.0406840982533,-583.0406840982533,-583.0406840982533,0.0,0.0,0.0,1770.2665713601966,Consumer 3
2025-10-03,1991.1394851844454,1363.6939039748954,2048.825822805211,1991.1394183966934,1991.139539951647,-277.9233946387304,-277.9233946387304,-277.9233946387304,305.4827162847417,305.4827162847417,305.4827162847417,-583.406110923472,-583.406110923472,-583.406110923472,0.0,0.0,0.0,1713.2160905457151,Consumer 3
2025-10-04,2002.656254442243,68.03425657171074,761.1546923734248,2002.6561309064202,2002.656359449468,-1585.0703319207923,-1585.0703319207923,-1585.0703319207923,-1006.128092833839,-1006.128092833839,-1006.128092833839,-578.9422390869532,-578.9422390869532,-578.9422390869532,0.0,0.0,0.0,417.5859225214506,Consumer 3
2025-10-05,2014.173023700041,29.916777430063583,703.1839250893757,2014.1728318160829,2014.1731837683096,-1642.2213495899605,-1642.2213495899605,-1642.2213495899605,-1072.7768204644383,-1072.7768204644383,-1072.7768204644383,-569.4445291255221,-569.4445291255221,-569.4445291255221,0.0,0.0,0.0,371.9516741100806,Consumer 3
2025-10-06,2025.6897929578383,1752.5124734325923,2435.586143819909,2025.6895282679388,2025.6900225660497,40.371668199599846,40.371668199599846,40.371668199599846,595.1990976699943,595.1990976699943,595.1990976699943,-554.8274294703945,-554.8274294703945,-554.8274294703945,0.0,0.0,0.0,2066.0614611574383,Consumer 3
2025-10-07,2037.2065622156358,1555.3544960819693,2236.2827177024633,2037.206226808355,2037.2068680704565,-131.8063485989342,-131.8063485989342,-131.8063485989342,403.32309679834003,403.32309679834003,403.32309679834003,-535.1294453972741,-535.1294453972741,-535.1294453972741,0.0,0.0,0.0,1905.4002136167016,Consumer 3
2025-06-01,2154.1194016,1807.595456692319,2466.2437863570685,2154.1194016,2154.1194016,-21.7718142029417,-21.7718142029417,-21.7718142029417,5.830159533909386,5.830159533909386,5.830159533909386,-27.60197373685109,-27.60197373685109,-27.60197373685109,0.0,0.0,0.0,2132.3475873970583,Consumer 4
2025-06-02,2155.0735065942476,1814.1006278493655,2465.570589189433,2155.0735065942476,2155.0735065942476,-14.31801034852401,-14.31801034852401,-14.31801034852401,-18.42212776207421,-18.42212776207421,-18.42212776207421,4.1041174135502,4.1041174135502,4.1041174135502,0.0,0.0,0.0,2140.755496245724,Consumer 4
2025-06-03,2156.027611588496,1864.6065216783406,2534.579128054306,2156.027611588496,2156.027611588496,13.146309827627665,13.146309827627665,13.146309827627665,-14.63947388645718,-14.63947388645718,-14.63947388645718,27.785783714084843,27.785783714084843,27.785783714084843,0.0,0.0,0.0,2169.1739214161234,Consumer 4
2025-06-04,2156.981716582744,1949.9967672880323,2633.3460836139648,2156.981716582744,2156.981716582744,128.9061491536923,128.9061491536923,128.9061491536923,85.56064944736937,85.56064944736937,85.56064944736937,43.34549970632293,43.34549970632293,43.34549970632293,0.0,0.0,0.0,2285.887865736436,Consumer 4
2025-06-05,2157.935821576992,1900.3426248073843,2550.3329702894016,2157.935821576992,2157.935821576992,69.95932333451806,69.95932333451806,69.95932333451806,19.050247425577886,19.050247425577886,19.050247425577886,50.90907590894018,50.90907590894018,50.90907590894018,0.0,0.0,0.0,2227.89514491151,Consumer 4
2025-06-06,2158.8899264701895,1812.2591981918247,2453.7129096083704,2158.8899264701895,2158.8899264701895,-10.0614501747284,-10.0614501747284,-10.0614501747284,-60.875609330218126,-60.875609330218126,-60.875609330218126,50.814159155489726,50.814159155489726,50.814159155489726,0.0,0.0,0.0,2148.8284762954613,Consumer 4
2025-06-07,2159.844031363387,1855.9872664445181,2541.3478052223577,2159.844031363387,2159.844031363387,27.089456527107405,27.089456527107405,27.089456527107405,-16.503845428416334,-16.503845428416334,-16.503845428416334,43.593301955523735,43.593301955523735,43.593301955523735,0.0,0.0,0.0,2186.9334878904942,Consumer 4
2025-06-08,2160.7981362565843,1899.7686139806747,2513.5305560416064,2160.7981362565843,2160.7981362565843,35.78238030496856,35.78238030496856,35.78238030496856,5.830159533881964,5.830159533881964,5.830159533881964,29.952220771086594,29.952220771086594,29.952220771086594,0.0,0.0,0.0,2196.580516561553,Consumer 4
2025-06-09,2161.7522411497816,1803.2982699465879,2490.004160257742,2161.7522411497816,2161.7522411497816,-7.678144286268279,-7.678144286268279,-7.678144286268279,-18.422127762117007,-18.422127762117007,-18.422127762117007,10.743983475848728,10.743983475848728,10.743983475848728,0.0,0.0,0.0,2154.074096863513,Consumer 4
2025-06-10,2162.706346012198,1814.6623377812034,2440.1839931159175,2162.706346012198,2162.706346012198,-27.699511026476014,-27.699511026476014,-27.699511026476014,-14.639473886407462,-14.639473886407462,-14.639473886407462,-13.060037140068554,-13.060037140068554,-13.060037140068554,0.0,0.0,0.0,2135.006834985722,Consumer 4
2025-06-11,2163.6604508746145,1881.3959839239387,2543.725389677929,2163.6604508746145,2163.6604508746145,45.15911297880428,45.15911297880428,45.15911297880428,85.56064944737832,85.56064944737832,85.56064944737832,-40.40153646857403,-40.40153646857403,-40.40153646857403,0.0,0.0,0.0,2208.819563853419,Consumer 4
2025-06-12,2164.614555737031,1785.7372739894554,2442.9836854958758,2164.614555737031,2164.614555737031,-51.11778013882341,-51.11778013882341,-51.11778013882341,19.05024742543547,19.05024742543547,19.05024742543547,-70.16802756425888,-70.16802756425888,-70.16802756425888,0.0,0.0,0.0,2113.4967755982075,Consumer 4
2025-06-13,2165.5686605994474,1669.843746656656,2354.512309776926,2165.5686605994474,2165.5686605994474,-162.10161156676867,-162.10161156676867,-162.10161156676867,-60.87560933025771,-60.87560933025771,-60.87560933025771,-101.22600223651098,-101.22600223651098,-101.22600223651098,0.0,0.0,0.0,2003.4670490326787,Consumer 4
